SOURCE_POOL;TARGET_POOL;SEMANTICS;P_PARTIAL;NOISE;NFILES_POS;FOLD;ILASP_TRAIN_SUCCEEDED;STORED_MCC;STORED_MCC_FULL;SURFACE_POS;SURFACE_NEG;TP;FP;TN;FN;MCC;ACCURACY;LEARNED_MODEL_FILENAME;SCORE_SECONDS
large;large;STB;1.0;0.0;20;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.22
large;large;STB;1.0;0.0;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.25
large;large;STB;1.0;0.0;20;3;1;0.8744746321952062;0.8744746321952062;80;80;80;6;74;0;0.927613;0.9625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.22
large;large;STB;1.0;0.0;60;3;1;0.9834699358669274;0.9834699358669274;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.25
large;large;STB;1.0;0.0;20;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.2
large;large;STB;1.0;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.25
large;large;STB;1.0;0.0;20;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.2
large;large;STB;1.0;0.1;60;2;1;0.9672041516493516;0.9672041516493516;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_2_pos_60_neg_60_noise_0_1.lp;0.22
large;large;STB;1.0;0.1;20;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.26
large;large;STB;1.0;0.1;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.23
large;large;STB;1.0;0.1;20;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.18
large;large;STB;1.0;0.0;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/STB_full/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.2
large;large;STB;1.0;0.1;20;1;1;0.9511897312113419;0.9511897312113419;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.28
large;large;STB;1.0;0.1;60;1;1;0.9672041516493516;0.9672041516493516;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_1_pos_60_neg_60_noise_0_1.lp;0.21
large;large;STB;1.0;0.1;20;2;1;0.9198662110077998;0.9198662110077998;80;80;80;16;64;0;0.816497;0.9;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;0.24
large;large;STB;0.5;0.0;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/STB_partial_0.5/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.25
large;large;STB;0.5;0.0;20;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/STB_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.19
large;large;STB;0.5;0.0;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/STB_partial_0.5/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.19
large;large;STB;0.5;0.0;20;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/STB_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.22
large;large;STB;1.0;0.1;60;4;1;0.9834699358669274;0.9834699358669274;80;80;80;4;76;0;0.95119;0.975;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.25
large;large;STB;1.0;0.1;20;5;1;1.0;1.0;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.22
large;large;STB;1.0;0.1;60;5;1;1.0;1.0;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_full/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;0.23
large;large;STB;0.5;0.0;20;1;1;0.47595309846570844;0.9834699358669274;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/STB_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.26
large;large;STB;0.5;0.0;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/STB_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.36
large;large;STB;0.5;0.0;20;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/STB_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.2
large;large;STB;0.5;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/STB_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.25
large;large;STB;0.5;0.0;20;5;1;0.3079201435678004;0.9834699358669274;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/STB_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.21
large;large;STB;0.5;0.0;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/STB_partial_0.5/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.22
large;large;STB;0.5;0.1;20;1;1;0.9198662110077998;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.27
large;large;STB;0.5;0.1;60;2;1;0.9834699358669274;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_partial_0.5/ilasp_task_iter_2_pos_60_neg_60_noise_0_1.lp;0.21
large;large;STB;0.5;0.1;60;3;1;0.9020066914544322;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.25
large;large;PRF;1.0;0.0;20;1;1;1.0;1.0;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/PRF_full/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.16
large;large;PRF;1.0;0.0;60;1;1;1.0;1.0;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/PRF_full/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.25
large;large;PRF;1.0;0.0;20;2;1;0.9354143466934853;0.9354143466934853;80;80;77;6;74;3;0.888125;0.94375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/PRF_full/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.22
large;large;PRF;1.0;0.0;60;2;1;1.0;1.0;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/PRF_full/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.23
large;large;STB;0.5;0.1;20;4;1;0.8685990362153791;1.0;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.28
large;large;STB;0.5;0.1;60;4;1;0.9666666666666667;1.0;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.23
large;large;STB;0.5;0.1;20;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.19
large;large;STB;0.5;0.1;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/STB_partial_0.5/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;0.24
large;large;PRF;1.0;0.0;20;3;1;0.9834699358669274;0.9834699358669274;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/PRF_full/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.23
large;large;PRF;1.0;0.0;60;3;1;0.9834699358669274;0.9834699358669274;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/PRF_full/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.22
large;large;PRF;1.0;0.0;20;4;1;0.83753151271601;0.83753151271601;80;80;77;8;72;3;0.86419;0.93125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/PRF_full/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.22
large;large;PRF;1.0;0.0;60;4;1;0.9672041516493516;0.9672041516493516;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/PRF_full/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.22
large;large;PRF;1.0;0.0;20;5;1;0.9178146529232246;0.9178146529232246;80;80;77;6;74;3;0.888125;0.94375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/PRF_full/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.24
large;large;PRF;1.0;0.0;60;5;1;0.9834699358669274;0.9834699358669274;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/PRF_full/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.2
large;large;PRF;1.0;0.1;20;1;1;0.8307471607356974;0.8307471607356974;80;80;77;11;69;3;0.829156;0.9125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_full/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.2
large;large;PRF;1.0;0.1;60;1;1;0.9834699358669274;0.9834699358669274;80;80;77;2;78;3;0.937573;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_full/ilasp_task_iter_1_pos_60_neg_60_noise_0_1.lp;0.2
large;large;PRF;1.0;0.1;20;2;1;0.8451542547285166;0.8451542547285166;80;80;77;9;71;3;0.852401;0.925;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_full/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;0.21
large;large;PRF;1.0;0.1;60;2;1;0.9198662110077998;0.9198662110077998;80;80;77;4;76;3;0.912571;0.95625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_full/ilasp_task_iter_2_pos_60_neg_60_noise_0_1.lp;0.23
large;large;PRF;1.0;0.1;20;3;1;0.8558444524780835;0.8558444524780835;80;80;77;9;71;3;0.852401;0.925;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_full/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.22
large;large;PRF;1.0;0.1;60;3;1;0.950131971939235;0.950131971939235;80;80;77;1;79;3;0.950297;0.975;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_full/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.21
large;large;PRF;1.0;0.1;20;4;1;0.9005004170528446;0.9005004170528446;80;80;77;4;76;3;0.912571;0.95625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_full/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.21
large;large;PRF;1.0;0.1;60;4;1;0.9672041516493516;0.9672041516493516;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_full/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.22
large;large;PRF;1.0;0.1;20;5;1;0.950131971939235;0.950131971939235;80;80;77;2;78;3;0.937573;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_full/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.26
large;large;PRF;1.0;0.1;60;5;1;0.9020066914544322;0.9020066914544322;80;80;77;3;77;3;0.925;0.9625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_full/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;0.29
large;dense;ADM;1.0;0.0;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.14
large;dense;ADM;1.0;0.0;20;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.21
large;dense;ADM;1.0;0.0;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.23
large;dense;ADM;1.0;0.0;20;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.21
large;large;PRF;0.5;0.0;20;1;1;0.9672041516493516;0.9834699358669274;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/PRF_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.19
large;large;PRF;0.5;0.0;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/PRF_partial_0.5/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.34
large;large;PRF;0.5;0.0;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260710_120515/PRF_partial_0.5/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.26
large;large;PRF;0.5;0.0;20;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/PRF_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.26
large;large;PRF;0.5;0.0;20;4;1;0.9178146529232246;0.950131971939235;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/PRF_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.2
large;large;PRF;0.5;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_024929/PRF_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.29
large;large;PRF;0.5;0.0;20;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260710_120515/PRF_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.29
large;large;PRF;0.5;0.1;20;2;1;0.7705289916987292;0.9834699358669274;80;80;79;0;80;1;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;0.24
large;large;PRF;0.5;0.1;20;4;1;0.22592472479686548;0.0;80;80;0;0;80;80;0.0;0.5;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260709_100032/PRF_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.28
large;dense;ADM;1.0;0.0;20;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.22
large;dense;ADM;1.0;0.0;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.25
large;dense;ADM;1.0;0.0;20;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.21
large;dense;ADM;1.0;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.25
large;dense;ADM;1.0;0.0;20;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.22
large;dense;ADM;1.0;0.0;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.22
large;dense;ADM;1.0;0.1;20;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.18
large;dense;ADM;1.0;0.1;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_1_pos_60_neg_60_noise_0_1.lp;0.2
large;dense;ADM;1.0;0.1;20;2;1;0.8451542547285166;0.8451542547285166;80;80;80;23;57;0;0.743907;0.85625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;0.17
large;dense;ADM;1.0;0.1;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_2_pos_60_neg_60_noise_0_1.lp;0.19
large;dense;ADM;1.0;0.1;20;3;1;0.7472894743280936;0.7472894743280936;80;80;80;23;57;0;0.743907;0.85625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_large/train_output/final_synthetic_v3_large_20260708_213319/ADM_full/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.16
