semantics,f,p,mcc_full,hyp_id,exact,model_file
PRF,20,0.5,0.8844332774281066,PRF_002,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.5/ilasp_task_iter_3_pos_8_neg_12_noise_0.lp
PRF,20,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.5/ilasp_task_iter_4_pos_8_neg_12_noise_0.lp
PRF,20,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.5/ilasp_task_iter_5_pos_8_neg_12_noise_0.lp
PRF,20,0.5,0.9801960588196069,PRF_040,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_1_pos_10_neg_10_noise_0.lp
PRF,20,0.5,0.9801960588196069,PRF_008,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_2_pos_10_neg_10_noise_0.lp
PRF,20,0.5,0.9416965821485117,PRF_010,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_3_pos_10_neg_10_noise_0.lp
PRF,20,0.5,0.9504277887790924,PRF_023,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_4_pos_10_neg_10_noise_0.lp
PRF,20,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_5_pos_10_neg_10_noise_0.lp
PRF,20,0.5,0.9700485036378032,PRF_023,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.5/ilasp_task_iter_1_pos_12_neg_8_noise_0.lp
PRF,20,0.5,0.9416965821485117,PRF_015,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.5/ilasp_task_iter_2_pos_12_neg_8_noise_0.lp
PRF,20,0.5,0.9900495037128093,PRF_027,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.5/ilasp_task_iter_3_pos_12_neg_8_noise_0.lp
PRF,20,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.5/ilasp_task_iter_4_pos_12_neg_8_noise_0.lp
PRF,20,0.5,0.8921885461995414,PRF_012,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.5/ilasp_task_iter_5_pos_12_neg_8_noise_0.lp
PRF,20,0.75,0.9801960588196069,PRF_027,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.75/ilasp_task_iter_1_pos_8_neg_12_noise_0.lp
PRF,20,0.75,0.8954338623269738,PRF_033,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.75/ilasp_task_iter_2_pos_8_neg_12_noise_0.lp
PRF,20,0.75,0.9122377270130142,PRF_033,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.75/ilasp_task_iter_3_pos_8_neg_12_noise_0.lp
PRF,20,0.75,0.9900495037128093,PRF_027,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.75/ilasp_task_iter_4_pos_8_neg_12_noise_0.lp
PRF,20,0.75,0.9900495037128093,PRF_017,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.75/ilasp_task_iter_5_pos_8_neg_12_noise_0.lp
PRF,20,0.75,0.9111396372656011,PRF_012,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_1_pos_10_neg_10_noise_0.lp
PRF,20,0.75,1.0,PRF_028,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_2_pos_10_neg_10_noise_0.lp
PRF,20,0.75,0.9900495037128093,PRF_025,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_3_pos_10_neg_10_noise_0.lp
PRF,20,0.75,0.9216604846559902,PRF_033,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_4_pos_10_neg_10_noise_0.lp
PRF,20,0.75,0.9801960588196069,PRF_032,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_5_pos_10_neg_10_noise_0.lp
PRF,20,0.75,0.9704367948586523,PRF_029,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.75/ilasp_task_iter_1_pos_12_neg_8_noise_0.lp
PRF,20,0.75,0.8954338623269738,PRF_000,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.75/ilasp_task_iter_2_pos_12_neg_8_noise_0.lp
PRF,20,0.75,0.9900495037128093,PRF_041,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.75/ilasp_task_iter_3_pos_12_neg_8_noise_0.lp
PRF,20,0.75,0.9900495037128093,PRF_041,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.75/ilasp_task_iter_4_pos_12_neg_8_noise_0.lp
PRF,20,0.75,0.9801960588196069,PRF_019,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.75/ilasp_task_iter_5_pos_12_neg_8_noise_0.lp
PRF,20,1.0,0.9704367948586523,PRF_018,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_full/ilasp_task_iter_1_pos_8_neg_12_noise_0.lp
PRF,20,1.0,1.0,PRF_039,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_full/ilasp_task_iter_2_pos_8_neg_12_noise_0.lp
PRF,20,1.0,0.9900495037128093,PRF_025,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_full/ilasp_task_iter_3_pos_8_neg_12_noise_0.lp
PRF,20,1.0,0.9504277887790924,PRF_038,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_full/ilasp_task_iter_4_pos_8_neg_12_noise_0.lp
PRF,20,1.0,0.8281560923279463,PRF_006,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_full/ilasp_task_iter_5_pos_8_neg_12_noise_0.lp
PRF,20,1.0,0.8627652804480125,PRF_006,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_full/ilasp_task_iter_1_pos_10_neg_10_noise_0.lp
PRF,20,1.0,0.7828813612588127,PRF_021,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_full/ilasp_task_iter_2_pos_10_neg_10_noise_0.lp
PRF,20,1.0,0.9416965821485117,PRF_042,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_full/ilasp_task_iter_3_pos_10_neg_10_noise_0.lp
PRF,20,1.0,0.9216604846559902,PRF_033,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_full/ilasp_task_iter_4_pos_10_neg_10_noise_0.lp
PRF,20,1.0,0.8921885461995414,PRF_000,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_full/ilasp_task_iter_5_pos_10_neg_10_noise_0.lp
PRF,20,1.0,0.9111396372656011,PRF_012,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_full/ilasp_task_iter_1_pos_12_neg_8_noise_0.lp
PRF,20,1.0,0.8336157713463008,PRF_006,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_full/ilasp_task_iter_2_pos_12_neg_8_noise_0.lp
PRF,20,1.0,0.8572748395609175,PRF_006,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_full/ilasp_task_iter_3_pos_12_neg_8_noise_0.lp
PRF,20,1.0,0.9900495037128093,PRF_037,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_full/ilasp_task_iter_4_pos_12_neg_8_noise_0.lp
PRF,20,1.0,0.8281560923279463,PRF_006,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_full/ilasp_task_iter_5_pos_12_neg_8_noise_0.lp
PRF,40,0.5,0.9801960588196069,PRF_030,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.5/ilasp_task_iter_1_pos_16_neg_24_noise_0.lp
PRF,40,0.5,1.0,PRF_041,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.5/ilasp_task_iter_2_pos_16_neg_24_noise_0.lp
PRF,40,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.5/ilasp_task_iter_3_pos_16_neg_24_noise_0.lp
PRF,40,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.5/ilasp_task_iter_4_pos_16_neg_24_noise_0.lp
PRF,40,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.5/ilasp_task_iter_5_pos_16_neg_24_noise_0.lp
PRF,40,0.5,0.9704367948586523,PRF_026,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp
PRF,40,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp
PRF,40,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp
PRF,40,0.5,0.9900495037128093,PRF_040,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp
PRF,40,0.5,0.9607689228305227,PRF_007,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp
PRF,40,0.5,0.9704367948586523,PRF_009,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.5/ilasp_task_iter_1_pos_24_neg_16_noise_0.lp
PRF,40,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.5/ilasp_task_iter_2_pos_24_neg_16_noise_0.lp
PRF,40,0.5,0.9900495037128093,PRF_030,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.5/ilasp_task_iter_3_pos_24_neg_16_noise_0.lp
PRF,40,0.5,0.9216604846559902,PRF_012,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.5/ilasp_task_iter_4_pos_24_neg_16_noise_0.lp
PRF,40,0.5,0.9700485036378032,PRF_008,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.5/ilasp_task_iter_5_pos_24_neg_16_noise_0.lp
PRF,40,0.75,0.94,PRF_013,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.75/ilasp_task_iter_1_pos_16_neg_24_noise_0.lp
PRF,40,0.75,1.0,PRF_027,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.75/ilasp_task_iter_2_pos_16_neg_24_noise_0.lp
PRF,40,0.75,0.9900495037128093,PRF_039,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.75/ilasp_task_iter_3_pos_16_neg_24_noise_0.lp
PRF,40,0.75,0.9216604846559902,PRF_012,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.75/ilasp_task_iter_4_pos_16_neg_24_noise_0.lp
PRF,40,0.75,0.9607689228305227,PRF_011,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.75/ilasp_task_iter_5_pos_16_neg_24_noise_0.lp
PRF,40,0.75,0.9704367948586523,PRF_031,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp
PRF,40,0.75,1.0,PRF_019,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp
PRF,40,0.75,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp
PRF,40,0.75,0.9900495037128093,PRF_026,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp
PRF,40,0.75,0.9801960588196069,PRF_030,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp
PRF,40,0.75,0.9704367948586523,PRF_015,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.75/ilasp_task_iter_1_pos_24_neg_16_noise_0.lp
PRF,40,0.75,1.0,PRF_026,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.75/ilasp_task_iter_2_pos_24_neg_16_noise_0.lp
PRF,40,0.75,0.9900495037128093,PRF_019,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.75/ilasp_task_iter_3_pos_24_neg_16_noise_0.lp
PRF,40,0.75,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.75/ilasp_task_iter_4_pos_24_neg_16_noise_0.lp
PRF,40,0.75,0.9801960588196069,PRF_032,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.75/ilasp_task_iter_5_pos_24_neg_16_noise_0.lp
PRF,40,1.0,0.9704367948586523,PRF_018,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_full/ilasp_task_iter_1_pos_16_neg_24_noise_0.lp
PRF,40,1.0,0.9801960588196069,PRF_036,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_full/ilasp_task_iter_2_pos_16_neg_24_noise_0.lp
PRF,40,1.0,0.9900495037128093,PRF_027,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_full/ilasp_task_iter_3_pos_16_neg_24_noise_0.lp
PRF,40,1.0,0.9900495037128093,PRF_039,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_full/ilasp_task_iter_4_pos_16_neg_24_noise_0.lp
PRF,40,1.0,0.9801960588196069,PRF_018,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_full/ilasp_task_iter_5_pos_16_neg_24_noise_0.lp
PRF,40,1.0,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_full/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp
PRF,40,1.0,0.8954338623269738,PRF_000,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_full/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp
PRF,40,1.0,0.9900495037128093,PRF_039,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_full/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp
PRF,40,1.0,0.9504277887790924,PRF_038,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_full/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp
PRF,40,1.0,0.9607689228305227,PRF_035,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_full/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp
PRF,40,1.0,0.94,PRF_016,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_full/ilasp_task_iter_1_pos_24_neg_16_noise_0.lp
PRF,40,1.0,0.8336157713463008,PRF_006,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_full/ilasp_task_iter_2_pos_24_neg_16_noise_0.lp
PRF,40,1.0,0.9416965821485117,PRF_010,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_full/ilasp_task_iter_3_pos_24_neg_16_noise_0.lp
PRF,40,1.0,0.9216604846559902,PRF_000,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_full/ilasp_task_iter_4_pos_24_neg_16_noise_0.lp
PRF,40,1.0,0.9801960588196069,PRF_031,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_full/ilasp_task_iter_5_pos_24_neg_16_noise_0.lp
PRF,60,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.5/ilasp_task_iter_1_pos_24_neg_36_noise_0.lp
PRF,60,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.5/ilasp_task_iter_2_pos_24_neg_36_noise_0.lp
PRF,60,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.5/ilasp_task_iter_3_pos_24_neg_36_noise_0.lp
PRF,60,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.5/ilasp_task_iter_4_pos_24_neg_36_noise_0.lp
PRF,60,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.5/ilasp_task_iter_5_pos_24_neg_36_noise_0.lp
PRF,60,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_1_pos_30_neg_30_noise_0.lp
PRF,60,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_2_pos_30_neg_30_noise_0.lp
PRF,60,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_3_pos_30_neg_30_noise_0.lp
PRF,60,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_4_pos_30_neg_30_noise_0.lp
PRF,60,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_5_pos_30_neg_30_noise_0.lp
PRF,60,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.5/ilasp_task_iter_1_pos_36_neg_24_noise_0.lp
PRF,60,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.5/ilasp_task_iter_2_pos_36_neg_24_noise_0.lp
PRF,60,0.5,0.9504277887790924,PRF_014,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.5/ilasp_task_iter_3_pos_36_neg_24_noise_0.lp
PRF,60,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.5/ilasp_task_iter_4_pos_36_neg_24_noise_0.lp
PRF,60,0.5,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.5/ilasp_task_iter_5_pos_36_neg_24_noise_0.lp
PRF,60,0.75,0.9801960588196069,PRF_041,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.75/ilasp_task_iter_1_pos_24_neg_36_noise_0.lp
PRF,60,0.75,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.75/ilasp_task_iter_2_pos_24_neg_36_noise_0.lp
PRF,60,0.75,0.9900495037128093,PRF_041,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.75/ilasp_task_iter_3_pos_24_neg_36_noise_0.lp
PRF,60,0.75,0.9900495037128093,PRF_027,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.75/ilasp_task_iter_4_pos_24_neg_36_noise_0.lp
PRF,60,0.75,0.9801960588196069,PRF_030,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_partial_0.75/ilasp_task_iter_5_pos_24_neg_36_noise_0.lp
PRF,60,0.75,0.9704367948586523,PRF_018,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_1_pos_30_neg_30_noise_0.lp
PRF,60,0.75,1.0,PRF_020,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_2_pos_30_neg_30_noise_0.lp
PRF,60,0.75,0.9900495037128093,PRF_040,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_3_pos_30_neg_30_noise_0.lp
PRF,60,0.75,0.9900495037128093,PRF_030,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_4_pos_30_neg_30_noise_0.lp
PRF,60,0.75,0.9700485036378032,PRF_014,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_5_pos_30_neg_30_noise_0.lp
PRF,60,0.75,0.9801960588196069,PRF_030,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.75/ilasp_task_iter_1_pos_36_neg_24_noise_0.lp
PRF,60,0.75,1.0,PRF_030,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.75/ilasp_task_iter_2_pos_36_neg_24_noise_0.lp
PRF,60,0.75,0.9900495037128093,PRF_019,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.75/ilasp_task_iter_3_pos_36_neg_24_noise_0.lp
PRF,60,0.75,0.9504277887790924,PRF_022,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.75/ilasp_task_iter_4_pos_36_neg_24_noise_0.lp
PRF,60,0.75,0.9801960588196069,PRF_030,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_partial_0.75/ilasp_task_iter_5_pos_36_neg_24_noise_0.lp
PRF,60,1.0,0.94,PRF_013,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_full/ilasp_task_iter_1_pos_24_neg_36_noise_0.lp
PRF,60,1.0,1.0,PRF_040,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_full/ilasp_task_iter_2_pos_24_neg_36_noise_0.lp
PRF,60,1.0,0.9607689228305227,PRF_017,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_full/ilasp_task_iter_3_pos_24_neg_36_noise_0.lp
PRF,60,1.0,0.9900495037128093,PRF_037,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_full/ilasp_task_iter_4_pos_24_neg_36_noise_0.lp
PRF,60,1.0,0.9801960588196069,PRF_041,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/PRF_full/ilasp_task_iter_5_pos_24_neg_36_noise_0.lp
PRF,60,1.0,0.9104097766199728,PRF_003,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_full/ilasp_task_iter_1_pos_30_neg_30_noise_0.lp
PRF,60,1.0,1.0,PRF_029,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_full/ilasp_task_iter_2_pos_30_neg_30_noise_0.lp
PRF,60,1.0,0.9607689228305227,PRF_017,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_full/ilasp_task_iter_3_pos_30_neg_30_noise_0.lp
PRF,60,1.0,0.9900495037128093,PRF_040,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_full/ilasp_task_iter_4_pos_30_neg_30_noise_0.lp
PRF,60,1.0,0.9801960588196069,PRF_041,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_full/ilasp_task_iter_5_pos_30_neg_30_noise_0.lp
PRF,60,1.0,0.9704367948586523,PRF_019,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_full/ilasp_task_iter_1_pos_36_neg_24_noise_0.lp
PRF,60,1.0,1.0,PRF_031,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_full/ilasp_task_iter_2_pos_36_neg_24_noise_0.lp
PRF,60,1.0,0.9900495037128093,PRF_019,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_full/ilasp_task_iter_3_pos_36_neg_24_noise_0.lp
PRF,60,1.0,0.9601920576192068,PRF_004,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_full/ilasp_task_iter_4_pos_36_neg_24_noise_0.lp
PRF,60,1.0,0.9700485036378032,PRF_038,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/PRF_full/ilasp_task_iter_5_pos_36_neg_24_noise_0.lp
